pilot_id,relative_path,category,label,image_width,image_height,region_count,union_coverage_norm,sum_box_area_norm,mean_box_area_norm,median_box_area_norm,std_box_area_norm,mean_box_width_norm,mean_box_height_norm,mean_confidence,low_confidence_fraction,center_x_mean,center_x_std,center_y_mean,center_y_std,center_x_span,center_y_span,nearest_neighbor_mean_norm,nearest_neighbor_median_norm,nearest_neighbor_std_norm,pairwise_distance_mean_norm,pairwise_distance_std_norm,row_alignment_fraction,column_alignment_fraction,angle_mean_abs_deg,angle_std_deg,rotated_fraction_gt_5deg,ocr_runtime_seconds,center_grid_4_0_0,center_grid_4_0_1,center_grid_4_0_2,center_grid_4_0_3,center_grid_4_1_0,center_grid_4_1_1,center_grid_4_1_2,center_grid_4_1_3,center_grid_4_2_0,center_grid_4_2_1,center_grid_4_2_2,center_grid_4_2_3,center_grid_4_3_0,center_grid_4_3_1,center_grid_4_3_2,center_grid_4_3_3,center_grid_8_0_0,center_grid_8_0_1,center_grid_8_0_2,center_grid_8_0_3,center_grid_8_0_4,center_grid_8_0_5,center_grid_8_0_6,center_grid_8_0_7,center_grid_8_1_0,center_grid_8_1_1,center_grid_8_1_2,center_grid_8_1_3,center_grid_8_1_4,center_grid_8_1_5,center_grid_8_1_6,center_grid_8_1_7,center_grid_8_2_0,center_grid_8_2_1,center_grid_8_2_2,center_grid_8_2_3,center_grid_8_2_4,center_grid_8_2_5,center_grid_8_2_6,center_grid_8_2_7,center_grid_8_3_0,center_grid_8_3_1,center_grid_8_3_2,center_grid_8_3_3,center_grid_8_3_4,center_grid_8_3_5,center_grid_8_3_6,center_grid_8_3_7,center_grid_8_4_0,center_grid_8_4_1,center_grid_8_4_2,center_grid_8_4_3,center_grid_8_4_4,center_grid_8_4_5,center_grid_8_4_6,center_grid_8_4_7,center_grid_8_5_0,center_grid_8_5_1,center_grid_8_5_2,center_grid_8_5_3,center_grid_8_5_4,center_grid_8_5_5,center_grid_8_5_6,center_grid_8_5_7,center_grid_8_6_0,center_grid_8_6_1,center_grid_8_6_2,center_grid_8_6_3,center_grid_8_6_4,center_grid_8_6_5,center_grid_8_6_6,center_grid_8_6_7,center_grid_8_7_0,center_grid_8_7_1,center_grid_8_7_2,center_grid_8_7_3,center_grid_8_7_4,center_grid_8_7_5,center_grid_8_7_6,center_grid_8_7_7
DVP_272_06200c0d1051,Data/InfographicCharts/0_real/00041768.jpg,InfographicCharts,0,1200,900,43,0.2233052028218695,0.225312962962963,0.005239836347975884,0.0019666666666666665,0.008638223519141883,0.1313372093023256,0.03594315245478036,0.880464632816081,0.046511627906976744,0.5890522673076843,0.29539327971475854,0.5044381157659668,0.24020278506406934,0.8625,0.7769499151026487,0.05037615526011782,0.03359674542680746,0.045738979569819475,0.48628989683178714,0.24562953813692492,0.06533776301218161,0.07198228128460686,6.402584130537145,23.406344835752773,0.06976744186046512,0.15819100000044273,0.06976744186046512,0.0,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.0,0.09302325581395349,0.32558139534883723,0.046511627906976744,0.046511627906976744,0.06976744186046512,0.023255813953488372,0.09302325581395349,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.0,0.0,0.046511627906976744,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.16279069767441862,0.046511627906976744,0.0,0.023255813953488372,0.0,0.0,0.046511627906976744,0.0,0.0,0.11627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.06976744186046512,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.023255813953488372,0.046511627906976744,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.023255813953488372,0.0,0.0
DVP_273_06219bb18793,Data/Receipts/0_real/X51005361897.jpg,Receipts,0,2481,3508,60,0.07325031070591209,0.07415738173401776,0.0012359563622336292,0.0009037901276612172,0.0010658439684332146,0.08978234582829504,0.014718738122386926,0.8769459543086711,0.05,0.2858822342717256,0.09616072813675211,0.3157814255605768,0.15626176413190618,0.2926239419588875,0.584806157354618,0.02502261864339609,0.02506713102099098,0.011617866298394983,0.23478069525859405,0.11553548363504783,0.05875706214689266,0.1694915254237288,6.048317543115945,21.86264692937088,0.08333333333333333,0.1485947999990458,0.11666666666666667,0.25,0.0,0.0,0.2,0.31666666666666665,0.0,0.0,0.03333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.11666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.11666666666666667,0.016666666666666666,0.1,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.11666666666666667,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DVP_274_0621d329f787,Data/CommercialPosters/1_fake/commercial_poster_0135.png,CommercialPosters,1,1086,1448,30,0.15800756942247515,0.15846713063296808,0.005282237687765603,0.002803765656318997,0.006669548269679714,0.16562308164518105,0.027693370165745856,0.8921129860779785,0.0,0.3261602564673826,0.22407808725924658,0.5260708465104396,0.2812376219157717,0.7834260725726536,0.8837995802378141,0.04672124613079095,0.033666578420990675,0.03041355067526561,0.43753350494807575,0.2758500266964027,0.03908045977011494,0.14022988505747128,0.39442788254216243,0.7865540026330026,0.0,0.1524509000009857,0.13333333333333333,0.06666666666666667,0.0,0.0,0.2,0.06666666666666667,0.0,0.0,0.2,0.06666666666666667,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.16666666666666666,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.1,0.0
DVP_275_0628a182956e,Data/Tables/1_fake/table_0191.png,Tables,1,1405,1119,89,0.29371471865813165,0.2938016594633618,0.003301142241161368,0.0026421658890913658,0.003058063850478031,0.11974089327841976,0.028245524193953268,0.9295522837564446,0.0,0.5264359895493521,0.28635095305023694,0.4996955027606904,0.24524104330148702,0.8223043881429584,0.9226988382484361,0.03892952668392366,0.03407802230238718,0.018532917357655995,0.48482789327941883,0.22902498676724797,0.03115423901940756,0.18769152196118488,0.17838187390568094,0.4536825271943527,0.0,0.18019269999967946,0.0449438202247191,0.056179775280898875,0.056179775280898875,0.033707865168539325,0.07865168539325842,0.07865168539325842,0.07865168539325842,0.07865168539325842,0.0898876404494382,0.06741573033707865,0.06741573033707865,0.06741573033707865,0.056179775280898875,0.056179775280898875,0.0449438202247191,0.0449438202247191,0.011235955056179775,0.011235955056179775,0.0,0.02247191011235955,0.0,0.02247191011235955,0.0,0.011235955056179775,0.02247191011235955,0.0,0.0,0.033707865168539325,0.0,0.033707865168539325,0.0,0.02247191011235955,0.02247191011235955,0.02247191011235955,0.0,0.0449438202247191,0.0,0.0449438202247191,0.0,0.0449438202247191,0.02247191011235955,0.011235955056179775,0.0,0.033707865168539325,0.0,0.033707865168539325,0.0,0.033707865168539325,0.02247191011235955,0.02247191011235955,0.0,0.033707865168539325,0.0,0.033707865168539325,0.0,0.033707865168539325,0.02247191011235955,0.02247191011235955,0.0,0.033707865168539325,0.0,0.033707865168539325,0.0,0.033707865168539325,0.02247191011235955,0.011235955056179775,0.0,0.033707865168539325,0.0,0.033707865168539325,0.0,0.033707865168539325,0.011235955056179775,0.011235955056179775,0.0,0.02247191011235955,0.0,0.011235955056179775,0.0,0.011235955056179775
DVP_276_062f0a8d0e3c,Data/UIScreenshots/0_real/67233.jpg,UIScreenshots,0,1080,1920,35,0.2756336921879668,0.2817944637345679,0.008051270392416226,0.005277777777777778,0.008014523198173739,0.29253968253968254,0.027113095238095238,0.8297863664324884,0.2,0.4282073928305907,0.23643842250831543,0.46486529474273003,0.35055631747832267,0.8467592592592592,0.9046875,0.07142604710489033,0.05972449325462376,0.04769571778757976,0.5413626352822812,0.27391502855063493,0.07899159663865546,0.06890756302521009,2.802381797191587,15.00037717327206,0.02857142857142857,0.1351420999999391,0.11428571428571428,0.14285714285714285,0.08571428571428572,0.05714285714285714,0.05714285714285714,0.0,0.0,0.0,0.08571428571428572,0.05714285714285714,0.02857142857142857,0.0,0.08571428571428572,0.08571428571428572,0.2,0.0,0.0,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.05714285714285714,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.08571428571428572,0.08571428571428572,0.02857142857142857,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.08571428571428572,0.0,0.0
DVP_277_0638e1bd0404,Data/AcademicPosters/1_fake/academic_poster_0058.png,AcademicPosters,1,1402,1122,190,0.19606077047296924,0.1981483035439568,0.0010428858081260883,0.0005740462440974314,0.0017908741907699608,0.0643216457692019,0.015925508959564686,0.8613129106202991,0.07368421052631578,0.5210771161917257,0.28373550791649066,0.5751958681393629,0.21311174815443754,0.9179743223965763,0.9576648841354723,0.027006749916820096,0.02137749234422027,0.020316163694198447,0.44797551123092044,0.22911867100648578,0.06015037593984962,0.05291005291005291,2.6905986820424292,13.606659558033249,0.06315789473684211,0.19163929999922402,0.031578947368421054,0.02631578947368421,0.015789473684210527,0.021052631578947368,0.08947368421052632,0.07368421052631578,0.03684210526315789,0.031578947368421054,0.05789473684210526,0.04736842105263158,0.15789473684210525,0.22631578947368422,0.04736842105263158,0.06842105263157895,0.06315789473684211,0.005263157894736842,0.0,0.0,0.010526315789473684,0.005263157894736842,0.0,0.0,0.015789473684210527,0.0,0.031578947368421054,0.0,0.005263157894736842,0.005263157894736842,0.010526315789473684,0.005263157894736842,0.005263157894736842,0.0,0.031578947368421054,0.0,0.005263157894736842,0.005263157894736842,0.010526315789473684,0.0,0.005263157894736842,0.0,0.021052631578947368,0.03684210526315789,0.031578947368421054,0.031578947368421054,0.02631578947368421,0.0,0.02631578947368421,0.0,0.010526315789473684,0.015789473684210527,0.015789473684210527,0.0,0.03684210526315789,0.031578947368421054,0.06315789473684211,0.05789473684210526,0.021052631578947368,0.010526315789473684,0.005263157894736842,0.02631578947368421,0.042105263157894736,0.04736842105263158,0.05263157894736842,0.05263157894736842,0.015789473684210527,0.021052631578947368,0.02631578947368421,0.031578947368421054,0.015789473684210527,0.005263157894736842,0.0,0.0,0.010526315789473684,0.0,0.010526315789473684,0.0,0.015789473684210527,0.02631578947368421,0.005263157894736842,0.0
DVP_278_063cae472877,Data/InfographicCharts/0_real/00001714.jpeg,InfographicCharts,0,960,895,46,0.1296927374301676,0.1327572160148976,0.0028860264351064694,0.00210195530726257,0.002623903529804783,0.10307971014492753,0.026184114646587323,0.8914094677857887,0.06521739130434782,0.47364130434782603,0.27187156155555986,0.4579305319407335,0.2721613097854603,0.8489583333333333,0.917877094972067,0.077465554724774,0.06370409704869678,0.05912809456591692,0.49556750019678936,0.2386668263573468,0.10144927536231885,0.0966183574879227,0.14864886269755603,0.5361336309377357,0.0,0.20155619999968621,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.06521739130434782,0.15217391304347827,0.17391304347826086,0.08695652173913043,0.043478260869565216,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.06521739130434782,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.0,0.0,0.0,0.06521739130434782,0.0,0.08695652173913043,0.021739130434782608,0.06521739130434782,0.08695652173913043,0.0,0.08695652173913043,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.021739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.0,0.021739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.021739130434782608
DVP_279_0641ac087f4c,Data/AcademicPosters/1_fake/academic_poster_0035.png,AcademicPosters,1,1536,1024,198,0.21233726132807337,0.2138223648071289,0.0010799109333693379,0.0005086263020833333,0.0027664737448787257,0.06538365425084176,0.015570746527777778,0.8454081786412517,0.13636363636363635,0.5608087334699774,0.2606184045838888,0.5118992289233295,0.24136533180016817,0.9182942708333334,0.92041015625,0.03190380126748043,0.024100086092058704,0.020758090568537977,0.45401973393008815,0.21795742812019336,0.05450443521509511,0.05147925960108701,2.386674496884194,13.119839111026955,0.05555555555555555,0.16265129999919736,0.025252525252525252,0.045454545454545456,0.06565656565656566,0.03535353535353535,0.06060606060606061,0.06565656565656566,0.13131313131313133,0.1111111111111111,0.045454545454545456,0.04040404040404041,0.06060606060606061,0.06565656565656566,0.030303030303030304,0.050505050505050504,0.11616161616161616,0.050505050505050504,0.0,0.0,0.010101010101010102,0.015151515151515152,0.005050505050505051,0.005050505050505051,0.0,0.0,0.010101010101010102,0.015151515151515152,0.010101010101010102,0.010101010101010102,0.03535353535353535,0.020202020202020204,0.010101010101010102,0.025252525252525252,0.015151515151515152,0.010101010101010102,0.005050505050505051,0.010101010101010102,0.045454545454545456,0.045454545454545456,0.06060606060606061,0.025252525252525252,0.010101010101010102,0.025252525252525252,0.025252525252525252,0.025252525252525252,0.015151515151515152,0.025252525252525252,0.010101010101010102,0.015151515151515152,0.005050505050505051,0.015151515151515152,0.005050505050505051,0.020202020202020204,0.010101010101010102,0.015151515151515152,0.010101010101010102,0.030303030303030304,0.015151515151515152,0.010101010101010102,0.015151515151515152,0.0,0.015151515151515152,0.020202020202020204,0.010101010101010102,0.015151515151515152,0.010101010101010102,0.005050505050505051,0.030303030303030304,0.005050505050505051,0.050505050505050504,0.04040404040404041,0.020202020202020204,0.020202020202020204,0.005050505050505051,0.010101010101010102,0.005050505050505051,0.010101010101010102,0.015151515151515152,0.010101010101010102,0.005050505050505051,0.005050505050505051
DVP_280_0645ee0a1670,Data/CommercialPosters/1_fake/commercial_poster_0978.png,CommercialPosters,1,1448,1086,33,0.12998377913116632,0.13063741949268948,0.003958709681596651,0.002066735854623892,0.005152973386018724,0.126130085384229,0.0288241531335454,0.8856204765223554,0.0,0.45757839959588237,0.28820223180839627,0.6971562548419453,0.22826522457936774,0.7900552486187846,0.8664825046040516,0.042185507871006035,0.026049534972205923,0.030712780281517093,0.45530418818801516,0.26735186694672175,0.07765151515151515,0.09090909090909091,0.4963066655583736,1.0543717122470222,0.0,0.15227060000142956,0.09090909090909091,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.06060606060606061,0.030303030303030304,0.12121212121212122,0.06060606060606061,0.24242424242424243,0.15151515151515152,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.0,0.0,0.09090909090909091,0.0,0.0,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.0,0.0,0.030303030303030304,0.06060606060606061,0.0,0.0,0.0,0.030303030303030304,0.0
DVP_281_0648bc118ed2,Data/Receipts/0_real/X51005663280.jpg,Receipts,0,782,2213,56,0.34111920334983414,0.34686368506026355,0.006193994376076135,0.004916310617451169,0.004456251017210246,0.32501370113262695,0.02218223484603964,0.839093355987573,0.0,0.4350682083723908,0.18967112311698278,0.5210011183421885,0.2261183292880986,0.7468030690537084,0.9124612078096437,0.03151982046377076,0.021889217172727224,0.029715173781135567,0.3785005449138504,0.18469988169309376,0.04935064935064935,0.10584415584415584,9.779921134225665,25.184751127224914,0.10714285714285714,0.09248049999951036,0.017857142857142856,0.10714285714285714,0.0,0.0,0.125,0.14285714285714285,0.08928571428571429,0.017857142857142856,0.05357142857142857,0.14285714285714285,0.08928571428571429,0.017857142857142856,0.0,0.16071428571428573,0.03571428571428571,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.05357142857142857,0.0,0.05357142857142857,0.0,0.017857142857142856,0.017857142857142856,0.0,0.07142857142857142,0.0,0.07142857142857142,0.017857142857142856,0.0,0.07142857142857142,0.0,0.0,0.0,0.05357142857142857,0.017857142857142856,0.017857142857142856,0.0,0.08928571428571429,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.05357142857142857,0.0,0.03571428571428571,0.0,0.0,0.0
DVP_282_064b9bc8a243,Data/Receipts/1_fake/receipt_0810.png,Receipts,1,1023,1537,65,0.24519684218091253,0.24519684218091253,0.0037722591104755775,0.0021763588409966987,0.0035220802739413483,0.17508083314534928,0.02080976928081678,0.9021723958309762,0.0,0.4784316926863767,0.2610334061631646,0.536366285854132,0.20736787212974828,0.7893450635386119,0.9386773756908143,0.03661523618977922,0.02748833703538236,0.027884625287102876,0.4268468843145358,0.20869740163247996,0.03701923076923077,0.0875,1.785396164967693,11.17993478402124,0.046153846153846156,0.14904630000091856,0.0,0.1076923076923077,0.0,0.015384615384615385,0.1076923076923077,0.03076923076923077,0.03076923076923077,0.015384615384615385,0.09230769230769231,0.09230769230769231,0.2153846153846154,0.12307692307692308,0.046153846153846156,0.09230769230769231,0.015384615384615385,0.015384615384615385,0.0,0.0,0.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046153846153846156,0.0,0.0,0.015384615384615385,0.0,0.0,0.046153846153846156,0.03076923076923077,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.046153846153846156,0.0,0.0,0.015384615384615385,0.015384615384615385,0.0,0.015384615384615385,0.07692307692307693,0.0,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.015384615384615385,0.0,0.015384615384615385,0.0,0.03076923076923077,0.03076923076923077,0.015384615384615385,0.03076923076923077,0.03076923076923077,0.015384615384615385,0.046153846153846156,0.015384615384615385,0.015384615384615385,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.03076923076923077,0.0,0.0,0.0,0.0
DVP_283_064bd67843bf,Data/Receipts/0_real/X51007339638.jpg,Receipts,0,591,1807,57,0.26729288367493437,0.2869485746818398,0.005034185520734032,0.0038054679255424243,0.0038403386144715153,0.30756671713123757,0.017116671035641122,0.8918914326767236,0.017543859649122806,0.5263972635749047,0.2135190483257338,0.5009418645968069,0.19176545707860515,0.7698815566835872,0.7147205312672938,0.02895891235862384,0.02014934375815181,0.019673560892479035,0.36880883567021355,0.1779055271459709,0.05576441102756892,0.16416040100250626,6.395269303451351,23.013059644452518,0.07017543859649122,0.08605290000014065,0.0,0.14035087719298245,0.0,0.0,0.07017543859649122,0.12280701754385964,0.08771929824561403,0.05263157894736842,0.08771929824561403,0.07017543859649122,0.10526315789473684,0.15789473684210525,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14035087719298245,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.017543859649122806,0.05263157894736842,0.0,0.017543859649122806,0.0,0.0,0.017543859649122806,0.03508771929824561,0.017543859649122806,0.03508771929824561,0.03508771929824561,0.03508771929824561,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.017543859649122806,0.05263157894736842,0.0,0.10526315789473684,0.0,0.03508771929824561,0.0,0.0,0.05263157894736842,0.017543859649122806,0.03508771929824561,0.05263157894736842,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DVP_284_065425d2189d,Data/UIScreenshots/1_fake/ui_0565.png,UIScreenshots,1,941,1672,40,0.24239998423747514,0.24239998423747514,0.006059999605936879,0.004943585415088296,0.004001347276690326,0.41819872476089265,0.015938995215311006,0.8795557996899367,0.075,0.41144405936574613,0.19621359199060315,0.5543809025844697,0.3116402681521946,0.8719447396386822,0.972488038277512,0.06973759455105066,0.050716171487344024,0.08031010305932407,0.4617451961909657,0.2549217080039416,0.035897435897435895,0.12692307692307692,4.735294459381304,19.58816309435939,0.05,0.1399014000016905,0.1,0.1,0.0,0.025,0.0,0.15,0.05,0.0,0.05,0.075,0.1,0.0,0.025,0.175,0.1,0.05,0.05,0.0,0.025,0.0,0.0,0.0,0.0,0.025,0.0,0.05,0.025,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.025,0.075,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.05,0.025,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.05,0.0,0.0,0.0,0.0,0.025,0.075,0.025,0.025,0.025,0.05,0.0
DVP_285_06544e05396c,Data/CommercialPosters/1_fake/commercial_poster_0086.png,CommercialPosters,1,1448,1086,20,0.22655006356888463,0.23348646256219285,0.011674323128109643,0.0036972314642410185,0.019529549752447067,0.12137430939226519,0.06496316758747697,0.8501990946126643,0.15,0.7181967197359586,0.12432074581296063,0.6230036640078362,0.2754223314393358,0.4582182320441989,0.8347145488029466,0.07145115209392741,0.05343655592602262,0.035079739614496085,0.38129947776458384,0.2164459087249308,0.08421052631578947,0.12631578947368421,17.93108131475714,34.830197743487325,0.25,0.1545845000000554,0.0,0.0,0.05,0.1,0.0,0.0,0.05,0.2,0.0,0.0,0.0,0.1,0.0,0.15,0.15,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.05,0.0
DVP_286_066256a0f6aa,Data/AcademicPosters/1_fake/academic_poster_0208.png,AcademicPosters,1,1536,1024,211,0.23594421006626798,0.23954359690348306,0.0011352777104430478,0.000537872314453125,0.002711038759901919,0.06283940560821484,0.016624703791469193,0.8451838383309241,0.11374407582938388,0.5271112456980733,0.2716382209246007,0.5358630075654445,0.23364869083693646,0.9222005208333334,0.9404296875,0.02728304171962774,0.024936361908869317,0.015838170568084113,0.45474596875730416,0.22624506394064442,0.05664635522455427,0.04752877454299255,2.1410237668356196,12.409868604297841,0.052132701421800945,0.16845780000039667,0.014218009478672985,0.014218009478672985,0.03317535545023697,0.052132701421800945,0.08056872037914692,0.037914691943127965,0.13744075829383887,0.11848341232227488,0.052132701421800945,0.05687203791469194,0.0947867298578199,0.061611374407582936,0.08530805687203792,0.05687203791469194,0.08056872037914692,0.023696682464454975,0.0,0.0,0.009478672985781991,0.0,0.0,0.0,0.018957345971563982,0.009478672985781991,0.004739336492890996,0.009478672985781991,0.004739336492890996,0.0,0.018957345971563982,0.014218009478672985,0.018957345971563982,0.004739336492890996,0.018957345971563982,0.023696682464454975,0.0,0.0,0.03317535545023697,0.014218009478672985,0.023696682464454975,0.014218009478672985,0.018957345971563982,0.018957345971563982,0.023696682464454975,0.014218009478672985,0.037914691943127965,0.052132701421800945,0.04739336492890995,0.03317535545023697,0.009478672985781991,0.0,0.009478672985781991,0.018957345971563982,0.023696682464454975,0.02843601895734597,0.03317535545023697,0.014218009478672985,0.009478672985781991,0.03317535545023697,0.014218009478672985,0.014218009478672985,0.023696682464454975,0.018957345971563982,0.0,0.014218009478672985,0.018957345971563982,0.03317535545023697,0.018957345971563982,0.02843601895734597,0.02843601895734597,0.023696682464454975,0.004739336492890996,0.0,0.004739336492890996,0.02843601895734597,0.004739336492890996,0.004739336492890996,0.014218009478672985,0.014218009478672985,0.009478672985781991,0.009478672985781991
DVP_287_06658eb92da2,Data/UIScreenshots/0_real/33603.jpg,UIScreenshots,0,540,960,11,0.0321045524691358,0.0321045524691358,0.0029185956790123454,0.000787037037037037,0.0037838918746401565,0.1260942760942761,0.020359848484848484,0.8198623332397496,0.36363636363636365,0.3837542087542088,0.23095879157350718,0.1416193181818182,0.24267942003143828,0.8777777777777778,0.6729166666666667,0.0959126434397533,0.059261548033418876,0.10766915918292644,0.419911168056664,0.2656919126120439,0.4,0.07272727272727272,0.0,0.0,0.0,0.13232410000091477,0.2727272727272727,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
