scope,feature_group,feature,real_mean,fake_mean,cohen_d_fake_minus_real,absolute_cohen_d
pooled,arrangement_only,center_grid_0_0,0.04858922793531724,0.033476519388817946,-0.279334681099422,0.279334681099422
pooled,arrangement_only,center_grid_0_1,0.07780088675232658,0.05891493718925399,-0.30916697130446863,0.30916697130446863
pooled,arrangement_only,center_grid_0_2,0.03849460541408192,0.033346710432688303,-0.10993461844724631,0.10993461844724631
pooled,arrangement_only,center_grid_0_3,0.036188012415850665,0.029937764122853837,-0.1779312096521239,0.1779312096521239
pooled,arrangement_only,center_grid_1_0,0.06611598315932864,0.07548166885363493,0.1608326549770827,0.1608326549770827
pooled,arrangement_only,center_grid_1_1,0.09634478084719308,0.07503636065224524,-0.28250387382909475,0.28250387382909475
pooled,arrangement_only,center_grid_1_2,0.07853750224043374,0.07973012610005041,0.012994344623905345,0.012994344623905345
pooled,arrangement_only,center_grid_1_3,0.06774885614929498,0.06965694313832296,0.028896140917247688,0.028896140917247688
pooled,arrangement_only,center_grid_2_0,0.06418226430099706,0.0865209769310129,0.3567035844466442,0.3567035844466442
pooled,arrangement_only,center_grid_2_1,0.08385272219495765,0.07218034567934814,-0.1393199634421793,0.1393199634421793
pooled,arrangement_only,center_grid_2_2,0.07076890386978257,0.06232428471743897,-0.12441040447220016,0.12441040447220016
pooled,arrangement_only,center_grid_2_3,0.06433347266416688,0.08035623457183941,0.2346513821066975,0.2346513821066975
pooled,arrangement_only,center_grid_3_0,0.04836678655152489,0.05504172750954988,0.11222803032019603,0.11222803032019603
pooled,arrangement_only,center_grid_3_1,0.06336012998179037,0.07824301241769559,0.2958896470009911,0.2958896470009911
pooled,arrangement_only,center_grid_3_2,0.04722936495466567,0.05617854999107852,0.1769785652129025,0.1769785652129025
pooled,arrangement_only,center_grid_3_3,0.04808650056828769,0.05357383830416836,0.1075490026197486,0.1075490026197486
pooled,quantity_plus_arrangement,region_count,58.833333333333336,84.78333333333333,0.4054509173455517,0.4054509173455517
pooled,quantity_plus_arrangement,union_coverage_norm,0.21739282933582385,0.1946688369510676,-0.2686704831221944,0.2686704831221944
pooled,quantity_plus_arrangement,sum_box_area_norm,0.2201290374613243,0.19595481019122826,-0.281276584471506,0.281276584471506
pooled,quantity_plus_arrangement,mean_box_area_norm,0.00929547475225361,0.003510522691629718,-0.5991454010728919,0.5991454010728919
pooled,quantity_plus_arrangement,median_box_area_norm,0.0075188699850525925,0.001963084806078133,-0.5961354382497206,0.5961354382497206
pooled,quantity_plus_arrangement,std_box_area_norm,0.007306937745866319,0.005236174427403563,-0.26639081573412665,0.26639081573412665
pooled,quantity_plus_arrangement,mean_box_width_norm,0.198142850205736,0.12647760694414462,-0.8101200879085266,0.8101200879085266
pooled,quantity_plus_arrangement,mean_box_height_norm,0.043056119628044474,0.023816170389002085,-0.6503387887074377,0.6503387887074377
pooled,quantity_plus_arrangement,mean_confidence,0.872951051785377,0.8827453312637772,0.3238207221051252,0.3238207221051252
pooled,quantity_plus_arrangement,low_confidence_fraction,0.07106554686254567,0.051806230412753576,-0.24135582850847662,0.24135582850847662
pooled,quantity_plus_arrangement,center_x_mean,0.49012616474099124,0.48781700612107604,-0.024122559462905493,0.024122559462905493
pooled,quantity_plus_arrangement,center_x_std,0.22453193231221277,0.2511613365337831,0.4150601043520977,0.4150601043520977
pooled,quantity_plus_arrangement,center_y_mean,0.49485934644341695,0.537126123851321,0.49588439776489446,0.49588439776489446
pooled,quantity_plus_arrangement,center_y_std,0.22802498891887474,0.24462980750771018,0.34298402014402196,0.34298402014402196
pooled,quantity_plus_arrangement,center_x_span,0.7264525671463369,0.8082924543980617,0.40253750811264194,0.40253750811264194
pooled,quantity_plus_arrangement,center_y_span,0.7913381153036815,0.9031554659223906,0.7181429363948351,0.7181429363948351
pooled,quantity_plus_arrangement,nearest_neighbor_mean_norm,0.08077521403513188,0.04957512774599409,-0.808711623777582,0.808711623777582
pooled,quantity_plus_arrangement,nearest_neighbor_median_norm,0.06552937963064734,0.04041755703121865,-0.7461500297384163,0.7461500297384163
pooled,quantity_plus_arrangement,nearest_neighbor_std_norm,0.044768298070225865,0.02962598187477058,-0.48252156253070705,0.48252156253070705
pooled,quantity_plus_arrangement,pairwise_distance_mean_norm,0.42047672013578247,0.4500964233997146,0.37075877373517757,0.37075877373517757
pooled,quantity_plus_arrangement,pairwise_distance_std_norm,0.20877082700417418,0.22561820874682528,0.3622756273821296,0.3622756273821296
pooled,quantity_plus_arrangement,row_alignment_fraction,0.06679889360129468,0.052410746414970566,-0.19872825845930944,0.19872825845930944
pooled,quantity_plus_arrangement,column_alignment_fraction,0.11070382043854467,0.10053734468901127,-0.09440192222055341,0.09440192222055341
