pilot_id,relative_path,status,error,image_width,image_height,num_regions,runtime_seconds
DVP_127_02f21a1a3a1c,Data/InfographicCharts/1_fake/infographic_chart_0500.png,ok,,1314,1197,73,0.21619649999956891
DVP_128_0301352ea55d,Data/CommercialPosters/1_fake/commercial_poster_0487.png,ok,,1448,1086,8,0.14652980000028037
DVP_129_030439c19eb0,Data/Receipts/1_fake/receipt_0397.png,ok,,1023,1537,62,0.14739820000067994
DVP_130_0304baffb657,Data/AcademicPosters/1_fake/academic_poster_0593.png,ok,,1402,1122,190,0.1931960000001709
DVP_131_0306afffdb58,Data/UIScreenshots/1_fake/ui_0682.png,ok,,941,1672,50,0.12789259999954083
DVP_132_030983c8fa4b,Data/InfographicCharts/1_fake/infographic_chart_0807.png,ok,,1254,1254,49,0.20460410000123375
DVP_133_0312b40955d7,Data/InfographicCharts/0_real/00027443.jpeg,ok,,1200,1200,22,0.20186789999934263
DVP_134_03136ff596c5,Data/Tables/0_real/PMC4832563_table_5.jpg,ok,,880,475,221,0.16827360000024782
DVP_135_0318c2e08df7,Data/Tables/1_fake/table_0487.png,ok,,1312,1199,139,0.20726600000125472
DVP_136_031ee141cbe8,Data/Tables/1_fake/table_0411.png,ok,,1312,1199,363,0.2404703000011068
DVP_137_0323464245f0,Data/Receipts/0_real/X51008142005.jpg,ok,,791,1794,51,0.10562750000099186
DVP_138_0324926d8fb3,Data/InfographicCharts/1_fake/infographic_chart_0869.png,ok,,1536,1024,92,0.14810020000004442
DVP_139_0325723ec38b,Data/CommercialPosters/0_real/5ca7253923c829c8213e6cd2_preview.jpg,ok,,1024,576,8,0.12192920000052254
DVP_140_0334eaf629db,Data/Receipts/1_fake/receipt_0989.png,ok,,930,1691,68,0.11904369999865594
DVP_141_03361b066ff3,Data/UIScreenshots/1_fake/ui_0492.png,ok,,941,1672,64,0.13351399999919522
DVP_142_03373680c2ff,Data/InfographicCharts/1_fake/infographic_chart_0290.png,ok,,1624,969,192,0.15114840000023833
DVP_143_033c0b04d0e8,Data/CommercialPosters/1_fake/commercial_poster_0476.png,ok,,1448,1086,40,0.15419889999975567
DVP_144_03418685a0a2,Data/InfographicCharts/0_real/00003308.jpeg,ok,,960,684,44,0.145155899999736
DVP_145_0342518b0885,Data/CommercialPosters/1_fake/commercial_poster_1007.png,ok,,1086,1448,23,0.15557629999966593
DVP_146_0354770c085a,Data/CommercialPosters/1_fake/commercial_poster_0954.png,ok,,1086,1448,37,0.15214319999904546
